id,followers_count,following_count,tweet_count,listed_count,time_to_now,has_profile_photo,protected,verified,name_length,label,spilt
u239938617,1832179,408,10530,301,4309,TRUE,FALSE,TRUE,12,human,train
u2399173802,1035,745,90972,2,3152,TRUE,FALSE,FALSE,15,bot,train
u23977873,51551,91084,7964,114,4986,TRUE,FALSE,FALSE,18,human,train
u2391232105,4626858,54,498,6036,3157,TRUE,FALSE,TRUE,9,human,train
u239018807,1507,727,99181,10,4311,TRUE,FALSE,FALSE,9,human,train
u2385700009,2150,446,109493,117,3160,TRUE,FALSE,FALSE,15,bot,train
u2385417602,473,432,48254,16,3160,TRUE,FALSE,FALSE,15,bot,train
u2383682650,110891,185,1807,29,3168,TRUE,FALSE,FALSE,19,human,train
u238364017,958,495,30235,2,4312,TRUE,FALSE,FALSE,10,human,train
u238291167,1674,1122,39956,5,4313,TRUE,FALSE,FALSE,5,human,train
u238149950,210403,183,22348,267,4313,TRUE,FALSE,FALSE,20,human,train
u237882441,274399,4764,1947,77,4314,TRUE,FALSE,FALSE,17,human,train
u2378134129,1082,0,42304,11,3164,TRUE,FALSE,FALSE,9,bot,train
u237619353,848,977,201027,176,4314,TRUE,FALSE,FALSE,17,human,train
u2374652118,75529,77420,17166,142,3166,TRUE,FALSE,FALSE,19,bot,train
u2374357068,18503,53,8624,55,3167,TRUE,FALSE,FALSE,20,bot,train
u2371478724,2595,831,38486,5,3168,TRUE,FALSE,FALSE,9,human,train
u2369678500,1250,447,926,10,3173,TRUE,FALSE,FALSE,3,human,train
u236942183,489454,0,2581,384,4316,TRUE,FALSE,TRUE,11,human,train
u2368540076,227824,6689,55752,1760,3170,TRUE,FALSE,FALSE,18,bot,train
u236628153,140633,16505,7992,290,4316,TRUE,FALSE,FALSE,17,bot,train
u23645599,1755312,555,21281,7729,4988,TRUE,FALSE,TRUE,8,human,train
u2363987964,596,441,27299,1,3173,TRUE,FALSE,FALSE,14,bot,train
u2363231167,58003,538,143788,35,3174,TRUE,FALSE,FALSE,12,bot,train
u236158107,128833,843,47879,450,4318,TRUE,FALSE,TRUE,16,human,train
u2359365300,990,980,22515,1,3176,TRUE,FALSE,FALSE,7,human,train
u235793053,1149,643,40949,1,4318,TRUE,FALSE,FALSE,10,human,train
u235741728,1007,833,56477,6,4318,TRUE,FALSE,FALSE,12,human,train
u23573083,17764858,37,98890,16113,4988,TRUE,FALSE,TRUE,12,bot,train
u235533717,1583376,579,17394,1036,4319,TRUE,FALSE,TRUE,14,human,train
u2355004184,115716,295,2108,351,3179,TRUE,FALSE,TRUE,14,human,train
u2351661019,982,1723,62829,132,3181,TRUE,FALSE,FALSE,12,bot,train
u235138018,111647,10152,22758,296,4320,TRUE,FALSE,TRUE,13,bot,train
u235092653,903,0,262383,28,4320,TRUE,FALSE,FALSE,6,bot,train
u23508439,1660418,1409,56747,10330,4989,TRUE,FALSE,TRUE,15,human,train
u234633153,155855,2563,158476,254,4321,TRUE,FALSE,FALSE,15,human,train
u2345889714,1105,449,595,2,3185,TRUE,FALSE,FALSE,4,human,train
u23457682,1202565,205,9157,4082,4989,TRUE,FALSE,TRUE,11,bot,train
u234521957,1942943,508,49912,7870,4322,TRUE,FALSE,TRUE,14,human,train
u234513598,703413,597,27494,518,4322,TRUE,FALSE,TRUE,11,bot,train
u234504612,1836856,5,127827,2635,4322,TRUE,FALSE,TRUE,20,bot,train
u23442551,116647,2438,21710,1261,4989,TRUE,FALSE,FALSE,11,human,train
u2340008558,857,1249,281409,44,3188,TRUE,FALSE,FALSE,7,bot,train
u233968474,1032,479,333379,17,4323,TRUE,FALSE,FALSE,9,human,train
u23375688,56924240,1193,4376,132566,4989,TRUE,FALSE,TRUE,12,human,train
u233522143,81283,70525,723958,1142,4324,TRUE,FALSE,FALSE,10,bot,train
u2334273458,1155,0,28748,4,3191,TRUE,FALSE,FALSE,6,human,train
u2334005046,1033,3,271530,57,3192,TRUE,FALSE,FALSE,7,bot,train
u2333462725,848,1323,25602,3,3192,TRUE,FALSE,FALSE,11,bot,train
u233205224,1065738,925212,99046,2284,4325,TRUE,FALSE,FALSE,20,bot,train
u232824777,804,682,395837,56,4326,TRUE,FALSE,FALSE,6,human,train
u2327994013,818,46,37303,23,3195,TRUE,FALSE,FALSE,16,bot,train
u2327288461,7111,213,4368,3,3196,TRUE,FALSE,FALSE,2,bot,train
u232447988,1501686,2501,115780,869,4327,TRUE,FALSE,TRUE,43,human,train
u2322937225,144896,71857,301834,327,3199,TRUE,FALSE,FALSE,10,human,train
u2319314323,103989,37953,167496,233,3201,TRUE,FALSE,FALSE,20,bot,train
u2318968129,970,0,427001,0,3201,TRUE,FALSE,FALSE,20,bot,train
u231709584,104064,1048,19376,87,4329,TRUE,FALSE,FALSE,11,human,train
u23151437,34845256,552,38190,23640,4991,TRUE,FALSE,TRUE,10,human,train
u2311267801,2009,1234,422652,41,3205,TRUE,FALSE,FALSE,16,bot,train
u2310724598,143533,125279,22759,91,3206,TRUE,FALSE,FALSE,10,human,train
u230930518,1179298,16859,19420,2641,4331,TRUE,FALSE,TRUE,10,human,train
u23083404,42028430,181,6197,44857,4992,TRUE,FALSE,TRUE,12,human,train
u23043294,2092157,4350,103534,8295,4992,TRUE,FALSE,TRUE,19,bot,train
u23042027,1753661,860,92908,2186,4992,TRUE,FALSE,TRUE,3,bot,train
u2303471682,1713,62,29574,24,3210,TRUE,FALSE,FALSE,11,bot,train
u2303406624,265092,264,14456,3691,3210,TRUE,FALSE,TRUE,12,human,train
u2302620180,170700,0,71575,897,3210,TRUE,FALSE,FALSE,14,bot,train
u2298803394,984,911,59724,2,3212,TRUE,FALSE,FALSE,18,bot,train
u229674020,1146,881,100735,8,4335,TRUE,FALSE,FALSE,1,human,train
u2296602492,186273,507,99294,552,3214,TRUE,FALSE,FALSE,10,bot,train
u22956220,229508,1170,108523,3451,4993,TRUE,FALSE,TRUE,11,human,train
u2295337212,1429,2014,42036,11,3214,TRUE,FALSE,FALSE,10,bot,train
u228887368,1063162,622,14978,2445,4338,TRUE,FALSE,TRUE,12,bot,train
u2287569091,1175,1266,2503,0,3219,TRUE,FALSE,FALSE,6,human,train
u2287140961,1661,602,113971,24,3220,TRUE,FALSE,FALSE,7,human,train
u228285665,897,1143,70918,37,4339,TRUE,FALSE,FALSE,10,bot,train
u2282284649,113325,88041,17964,65,3217,TRUE,FALSE,FALSE,12,human,train
u2279725112,1391,1201,156070,9,3225,TRUE,FALSE,FALSE,14,bot,train
u227942485,133024,139796,69278,226,4340,TRUE,FALSE,FALSE,15,human,train
u227799456,116380,329,19576,90,4341,TRUE,FALSE,TRUE,13,bot,train
u227296786,249730,56,35944,418,4342,TRUE,FALSE,TRUE,19,bot,train
u22708797,2353642,859,7156,11010,4994,TRUE,FALSE,TRUE,14,bot,train
u2268691220,945,689,149617,44,3232,TRUE,FALSE,FALSE,17,bot,train
u2267737617,1127,1538,44781,7,3224,TRUE,FALSE,FALSE,9,human,train
u2267288083,952,0,54427,0,3233,TRUE,FALSE,FALSE,13,human,train
u226646643,977,779,63860,21,4344,TRUE,FALSE,FALSE,27,human,train
u2265168248,1029,543,59623,6,3234,TRUE,FALSE,FALSE,5,human,train
u226341562,906,448,85030,3,4345,TRUE,FALSE,FALSE,10,human,train
u226266379,95032,2040,18443,332,4345,TRUE,FALSE,TRUE,15,human,train
u22610091,1212688,5089,6175,648,4995,TRUE,FALSE,TRUE,4,human,train
u226061405,608303,581,93562,359,4345,TRUE,FALSE,TRUE,13,bot,train
u226040501,92534,7707,5003,101,4345,TRUE,FALSE,FALSE,21,human,train
u2260304978,2198,2311,29673,40,3238,TRUE,FALSE,FALSE,24,human,train
u2260150651,369126,774571,178212,1160,3238,TRUE,FALSE,FALSE,10,bot,train
u2257879993,109710,13,47396,130,3240,TRUE,FALSE,FALSE,13,bot,train
u22549812,1492228,171,19495,4453,4996,TRUE,FALSE,TRUE,4,human,train
u225445834,1254922,2351,11810,3570,4347,TRUE,FALSE,TRUE,22,human,train
u225313169,935,824,927310,72,4347,TRUE,FALSE,FALSE,14,bot,train
u225206811,2228,1756,336513,14,4347,TRUE,FALSE,FALSE,19,bot,train
u2250901513,1602,2252,24954,110,3245,TRUE,FALSE,FALSE,17,human,train
u2249273336,838,826,2025,2,3246,TRUE,FALSE,FALSE,3,human,train
u22474811,194510,70388,87414,447,4996,TRUE,FALSE,TRUE,11,bot,train
u2244999191,1020,853,13147,2,3236,TRUE,FALSE,FALSE,5,human,train
u224290010,1287,754,243627,84,4350,TRUE,FALSE,FALSE,2,bot,train
u224176099,1325114,1134,258177,933,4350,TRUE,FALSE,TRUE,7,bot,train
u224084191,84980,81916,151314,200,4350,TRUE,FALSE,FALSE,9,bot,train
u22393012,841,80,30418,6,4997,TRUE,FALSE,FALSE,15,human,train
u223304073,1061443,41,23569,1139,4352,TRUE,FALSE,FALSE,12,bot,train
u223272482,2591014,903,20328,1011,4353,TRUE,FALSE,TRUE,7,human,train
u222789645,77256,117,41458,307,4354,TRUE,FALSE,TRUE,11,human,train
u2222126594,126633,90,171861,325,3263,TRUE,FALSE,FALSE,11,bot,train
u2221432382,871,671,292497,50,3263,TRUE,FALSE,FALSE,12,bot,train
u221839043,1678,2294,162675,93,4357,TRUE,FALSE,FALSE,7,human,train
u2216593188,2898,670,83469,33,3266,TRUE,FALSE,FALSE,10,human,train
u2209583375,1370,1113,81690,9,3256,TRUE,FALSE,FALSE,2,bot,train
u220785771,209727,17520,57070,694,4360,TRUE,FALSE,TRUE,3,bot,train
u2206495150,92979,101122,208582,74,3259,TRUE,FALSE,FALSE,12,bot,train
u2206110948,98897,5,17843,152,3271,TRUE,FALSE,FALSE,1,bot,train
u2200899777,1172,985,8458,1,3263,TRUE,FALSE,FALSE,6,human,train
u2200196678,1396,1450,36123,2,3275,TRUE,FALSE,FALSE,6,human,train
u219992032,1293,1024,516069,16,4362,TRUE,FALSE,FALSE,12,bot,train
u2199641576,1061,1049,18283,3,3275,TRUE,FALSE,FALSE,13,human,train
u2199226404,113442,29175,211126,296,3275,TRUE,FALSE,FALSE,12,bot,train
u2198788956,2546,138,93555,9,3275,TRUE,FALSE,FALSE,19,bot,train
u2193607094,1484727,21,34960,1617,3278,TRUE,FALSE,FALSE,11,bot,train
u219294551,1644623,552,3523,2591,4364,TRUE,FALSE,TRUE,13,human,train
u219056769,1098,346,64620,4,4365,TRUE,FALSE,FALSE,1,human,train
u218697713,106417,95397,299379,1893,4365,TRUE,FALSE,FALSE,15,bot,train
u2186755171,220774,228747,34128,439,3282,TRUE,FALSE,FALSE,10,human,train
u21866534,135316,3198,50707,3948,5001,TRUE,FALSE,TRUE,17,bot,train
u218570536,145927,1,40251,1955,4366,TRUE,FALSE,FALSE,12,bot,train
u218437274,12887690,25,116502,4161,4366,TRUE,FALSE,FALSE,17,bot,train
u2184009647,728,1949,7874,2,3275,TRUE,FALSE,FALSE,5,human,train
u2183080705,1496,4377,13924,29,3284,TRUE,FALSE,FALSE,9,human,train
u21824310,120384,1414,14600,815,5001,TRUE,FALSE,TRUE,13,human,train
u21793251,85721,1008,48721,749,5002,TRUE,FALSE,TRUE,13,human,train
u21786831,143301,152,9239,2638,5002,TRUE,FALSE,TRUE,17,human,train
u2177173596,809,1183,54606,6,3286,TRUE,FALSE,FALSE,11,bot,train
u21771224,973739,401,18120,4920,5002,TRUE,FALSE,TRUE,14,human,train
u21749564,99406,3071,165489,1997,5002,TRUE,FALSE,TRUE,11,bot,train
u217437781,1055,915,6426,0,4369,TRUE,FALSE,FALSE,15,human,train
u2173033080,25198,19,3017,10,3288,TRUE,FALSE,FALSE,14,human,train
u2172327199,1269,1204,201164,55,3289,TRUE,FALSE,FALSE,18,bot,train
u217017451,134422,721,16279,248,4370,TRUE,FALSE,FALSE,19,human,train
u2167754641,1034,862,20834,18,3291,TRUE,FALSE,FALSE,6,human,train
u2165381052,2436,1124,8603,76,3293,TRUE,FALSE,FALSE,11,bot,train
u2161115061,905,1437,9259,2,3292,TRUE,FALSE,FALSE,13,human,train
u2160498763,1352,2405,4610,26,3295,TRUE,FALSE,FALSE,17,bot,train
u2155965720,31762,31,226040,239,3297,TRUE,FALSE,FALSE,12,bot,train
u2150773897,947,628,37563,14,3300,TRUE,FALSE,FALSE,3,human,train
u214891135,113402,85,35623,452,4376,TRUE,FALSE,FALSE,12,human,train
u21447363,106938028,215,9358,141231,5006,TRUE,FALSE,TRUE,10,human,train
u21418513,133284,4,290745,561,5006,TRUE,FALSE,TRUE,8,bot,train
u213570812,193039,98,14371,2804,4379,TRUE,FALSE,FALSE,10,human,train
u21271500,120657,13243,71793,3690,5007,TRUE,FALSE,FALSE,16,bot,train
u21255978,1065746,460,13026,3946,5008,TRUE,FALSE,TRUE,13,human,train
u21247989,1643422,1,435,3714,5008,TRUE,FALSE,TRUE,8,human,train
u212319985,120131,174,7897,399,4383,TRUE,FALSE,FALSE,18,human,train
u212302245,153178,89,8613,102,4383,TRUE,FALSE,TRUE,16,human,train
u21212604,189791,323,79856,1670,5008,TRUE,FALSE,TRUE,10,human,train
u21188490,539929,6533,10844,1881,5008,TRUE,FALSE,TRUE,5,human,train
u21185126,85666,3234,14045,1539,5008,TRUE,FALSE,TRUE,16,human,train
u211557827,1079,945,43812,6,4385,TRUE,FALSE,FALSE,4,bot,train
u211001312,994,788,70676,4,4386,TRUE,FALSE,FALSE,5,bot,train
u20972371,203020,68,7410,1810,5010,TRUE,FALSE,FALSE,10,bot,train
u208651278,99601,95978,59326,117,4392,TRUE,FALSE,FALSE,19,human,train
u20833944,1214455,191,14215,4967,5012,TRUE,FALSE,FALSE,10,human,train
u20731304,155624,741,96974,4471,5014,TRUE,FALSE,TRUE,19,bot,train
u20710218,1500018,4763,56714,9355,5014,TRUE,FALSE,TRUE,11,bot,train
u206952230,23582,2421,10003,2,4395,TRUE,FALSE,FALSE,5,human,train
u20641995,1398859,360,25529,4837,5014,TRUE,FALSE,TRUE,11,human,train
u206287990,92762,305,2108,322,4397,TRUE,FALSE,FALSE,17,bot,train
u20566864,680599,838,85864,3089,5015,TRUE,FALSE,TRUE,8,human,train
u205562604,97273,84,37023,941,4398,TRUE,FALSE,FALSE,18,bot,train
u205561923,76380,261,86969,317,4398,TRUE,FALSE,FALSE,16,human,train
u20546522,36154,2290,17,105,5016,TRUE,FALSE,FALSE,11,human,train
u20521828,1359895,2299,64777,2411,5016,TRUE,FALSE,TRUE,11,human,train
u20429858,273352,1252,16064,1767,5017,TRUE,FALSE,TRUE,16,bot,train
u203420499,103715,4,65947,294,4403,TRUE,FALSE,TRUE,7,human,train
u20332679,211695,1454,28621,2755,5019,TRUE,FALSE,FALSE,5,bot,train
u203145074,117564,43968,136194,157,4404,TRUE,FALSE,TRUE,17,bot,train
u20312664,158918,1246,214835,206,5019,TRUE,FALSE,FALSE,14,human,train
u201718078,98394,314,23886,667,4407,TRUE,FALSE,FALSE,16,human,train
u20117790,135332,1689,5829,906,5021,TRUE,FALSE,TRUE,12,human,train
u200570353,130470,93,18846,924,4410,TRUE,FALSE,FALSE,13,bot,train
u200430028,954,1056,314540,168,4410,TRUE,FALSE,FALSE,7,bot,train
u200077738,921,754,606838,52,4411,TRUE,FALSE,FALSE,19,bot,train
u20003448,802902,1304,30761,12807,5023,TRUE,FALSE,FALSE,15,human,train
u199719062,92399,27263,14931,83,4412,TRUE,FALSE,FALSE,17,human,train
u19940791,146883,13152,26218,3255,5024,TRUE,FALSE,TRUE,17,bot,train
u19932359,163192,12392,110708,519,5024,TRUE,FALSE,TRUE,6,bot,train
u19923515,1625852,15494,325777,17219,5024,TRUE,FALSE,TRUE,6,bot,train
u198830228,1195715,621,6659,5306,4414,TRUE,FALSE,TRUE,12,human,train
u19816812,97777,65275,89169,1206,5026,TRUE,FALSE,TRUE,18,human,train
u19796721,144631,132,70730,3588,5026,TRUE,FALSE,TRUE,15,human,train
u1976799638,117618,79814,5223,250,3303,TRUE,FALSE,FALSE,19,human,train
u1972216999,2492897,0,3113,4265,3304,TRUE,FALSE,FALSE,18,human,train
u1968633367,1809903,290,22497,472,3305,TRUE,FALSE,FALSE,11,human,train
u19678937,1472482,139,126040,7154,5029,TRUE,FALSE,TRUE,18,bot,train
u196467013,777,1244,34703,7,4420,TRUE,FALSE,FALSE,11,bot,train
u196463183,1221685,815,83036,1072,4420,TRUE,FALSE,TRUE,17,human,train
u1963278991,1398,552,12697,4,3308,TRUE,FALSE,FALSE,1,human,train
u1962402919,1144,119,35110,20,3308,TRUE,FALSE,FALSE,3,human,train
u19622847,112131,3043,20958,1479,5030,TRUE,FALSE,TRUE,19,bot,train
u19621110,891857,1276,44928,21114,5030,TRUE,FALSE,TRUE,4,human,train
u1961336024,1174,971,37327,1,3309,TRUE,FALSE,FALSE,8,human,train
u1959425161,1481,701,54036,6,3310,TRUE,FALSE,FALSE,5,bot,train
u1956371485,218604,140319,37482,397,3311,TRUE,FALSE,FALSE,20,bot,train
u19524742,106073,916,24154,534,5031,TRUE,FALSE,TRUE,20,bot,train
u19509884,140123,2251,85050,3669,5032,TRUE,FALSE,TRUE,12,human,train
u194975681,105455,448,8036,615,4424,TRUE,FALSE,TRUE,9,human,train
u194909366,886,1545,429192,22,4424,TRUE,FALSE,FALSE,4,bot,train
u194908659,106531,960,79241,310,4424,TRUE,FALSE,FALSE,12,bot,train
u19478383,872895,474,131180,16132,5032,TRUE,FALSE,TRUE,12,human,train
u19468466,1859,633,89500,37,5033,TRUE,FALSE,FALSE,7,human,train
u1944025602,222065,16,31553,132,3316,TRUE,FALSE,FALSE,16,human,train
u194321816,100020,68275,108610,1673,4426,TRUE,FALSE,FALSE,15,human,train
u19426551,24236940,2559,183594,49014,5033,TRUE,FALSE,TRUE,3,bot,train
u19397785,41863805,302,12609,89792,5034,TRUE,FALSE,TRUE,13,human,train
u19394186,1242294,531,10518,11049,5034,TRUE,FALSE,TRUE,15,human,train
u193896993,1021369,322,2724,1011,4427,TRUE,FALSE,FALSE,13,human,train
u193093810,28767,5830,35532,82,4429,TRUE,FALSE,FALSE,9,bot,train
u192730275,113151,17,28223,623,4429,TRUE,FALSE,FALSE,19,human,train
u19272244,953754,4238,20460,5317,5036,TRUE,FALSE,TRUE,6,human,train
u192685104,1091339,168,23566,1017,4430,TRUE,FALSE,TRUE,14,human,train
u192608058,1692114,71,19092,879,4430,TRUE,FALSE,FALSE,15,human,train
u1917384774,81267,8848,498,104,3324,TRUE,FALSE,FALSE,13,human,train
u191695567,1368,987,26327,15,4432,TRUE,FALSE,FALSE,10,human,train
u1914626330,965,0,56591,15,3325,TRUE,FALSE,FALSE,9,bot,train
u19129949,1900367,9,136670,840,5039,TRUE,FALSE,TRUE,9,bot,train
u19077044,2752275,1156,44654,7403,5041,TRUE,FALSE,TRUE,15,human,train
u190608775,139160,5,116003,281,4435,TRUE,FALSE,TRUE,9,bot,train
u1901949198,2469,339,192902,18,3329,TRUE,FALSE,FALSE,5,bot,train
u189928814,92782,760,37714,243,4437,TRUE,FALSE,FALSE,13,human,train
u1896807990,25090,331,2388,25,3330,TRUE,FALSE,FALSE,13,human,train
u189560687,94108,200,30865,953,4438,TRUE,FALSE,FALSE,10,bot,train
u18944209,114050,400,2940,5151,5044,TRUE,FALSE,TRUE,20,human,train
u18938807,149501,2609,99099,1623,5044,TRUE,FALSE,TRUE,3,human,train
u18938394,1817902,1042,126863,3018,5044,TRUE,FALSE,TRUE,13,bot,train
u189231119,71751,647,22123,261,4439,TRUE,FALSE,TRUE,17,bot,train
u1891171214,231546,22435,162648,34,3332,TRUE,FALSE,FALSE,12,bot,train
u18862596,1666921,1427,43161,1803,5046,TRUE,FALSE,TRUE,10,bot,train
u18806575,98658,92166,185579,2141,5048,TRUE,FALSE,FALSE,9,bot,train
u187982680,139101,3013,29027,921,4442,TRUE,FALSE,TRUE,11,bot,train
u18783665,1056088,660,13790,4186,5049,TRUE,FALSE,TRUE,14,human,train
u18776017,1085092,3792,41576,1718,5049,TRUE,FALSE,TRUE,12,human,train
u18775482,161378,74431,28293,735,5049,TRUE,FALSE,FALSE,16,human,train
u18750157,1161250,767,35273,5418,5049,TRUE,FALSE,TRUE,7,bot,train
u18741652,215452,341,52864,1888,5050,TRUE,FALSE,TRUE,4,bot,train
u18708066,109820,6487,62491,2012,5050,TRUE,FALSE,FALSE,6,bot,train
u186811328,791,396,32375,12,4445,TRUE,FALSE,FALSE,1,human,train
u18678924,244232,6805,128048,5326,5051,TRUE,FALSE,TRUE,15,bot,train
u18676369,1044210,1449,126857,6640,5051,TRUE,FALSE,TRUE,10,bot,train
u186598799,913404,8676,15965,2679,4446,TRUE,FALSE,TRUE,13,human,train
u18657572,147378,313,70162,995,5051,TRUE,FALSE,TRUE,16,human,train
u1863490824,90106,0,21337,59,3339,TRUE,FALSE,FALSE,18,bot,train
u18633022,1151407,1060,41078,2965,5052,TRUE,FALSE,TRUE,16,human,train
u186101324,1766414,78,32205,3113,4447,TRUE,FALSE,FALSE,14,bot,train
u1856350404,271594,14382,71338,769,3341,TRUE,FALSE,TRUE,15,human,train
u1853693322,1092,17,79482,5,3342,TRUE,FALSE,FALSE,16,bot,train
u185344640,436971,7741,17785,1194,4449,TRUE,FALSE,FALSE,16,human,train
u18512945,79293,441,34047,685,5057,TRUE,FALSE,TRUE,14,human,train
u184910040,27952807,0,309,32707,4450,TRUE,FALSE,TRUE,5,human,train
u184827671,126262,2642,253744,443,4450,TRUE,FALSE,FALSE,15,bot,train
u184824665,1339,106,2579,15,4450,TRUE,FALSE,FALSE,17,bot,train
u18469490,126478,265,21395,801,5058,TRUE,FALSE,TRUE,18,human,train
u184647530,841413,235,49722,6112,4450,TRUE,FALSE,TRUE,4,human,train
u18426970,26299,22711,9166,52,5060,TRUE,FALSE,FALSE,17,human,train
u18424289,1445304,373,113986,18867,5060,TRUE,FALSE,TRUE,15,bot,train
u184004752,2687162,332,11830,6221,4452,TRUE,FALSE,TRUE,6,human,train
u183734266,1214,824,129910,14,4453,TRUE,FALSE,FALSE,13,human,train
u183052795,1240924,375,13919,1484,4454,TRUE,FALSE,TRUE,12,human,train
u1829011585,6100,1168,16878,32,3345,TRUE,FALSE,FALSE,16,bot,train
u182646320,1209827,983,12664,2042,4455,TRUE,FALSE,TRUE,11,human,train
u18238260,2777094,986,129070,737,5069,TRUE,FALSE,TRUE,6,bot,train
u18219976,11672962,549,149194,16046,5070,TRUE,FALSE,TRUE,5,bot,train
u182173149,113145,466,96536,621,4456,TRUE,FALSE,FALSE,14,human,train
u182069086,201726,842,71363,269,4457,TRUE,FALSE,FALSE,10,bot,train
u18197498,919751,182,10831,2744,5071,TRUE,FALSE,TRUE,8,human,train
u18179554,85773,28845,33615,4006,5071,TRUE,FALSE,FALSE,15,human,train
u18161336,1089521,254,134361,4094,5072,TRUE,FALSE,TRUE,10,bot,train
u181549694,972,418,20981,24,4458,TRUE,FALSE,FALSE,5,bot,train
u181510940,1868,996,89479,83,4458,TRUE,FALSE,FALSE,6,human,train
u181376957,24031,464,46712,15,4458,TRUE,FALSE,FALSE,10,human,train
u18131961,821272,1730,39600,7282,5073,TRUE,FALSE,TRUE,9,human,train
u18091004,1770678,518,130289,10527,5075,TRUE,FALSE,TRUE,7,bot,train
u180848288,83471,83902,1058850,3326,4460,TRUE,FALSE,FALSE,30,bot,train
u180503626,3403505,112,48016,8061,4461,TRUE,FALSE,TRUE,19,human,train
u17919972,83409355,0,103,121500,5082,TRUE,FALSE,TRUE,12,human,train
u17896311,110484,606,38063,982,5083,TRUE,FALSE,TRUE,7,human,train
u17889250,1186,2317,7453,51,5083,TRUE,FALSE,FALSE,16,human,train
u17884125,147752,70,180375,903,5083,TRUE,FALSE,TRUE,18,bot,train
u17866745,101872,1281,27664,861,5084,TRUE,FALSE,TRUE,8,human,train
u17861062,1231095,1108,30358,3411,5084,TRUE,FALSE,TRUE,6,human,train
u17846734,118892,19980,48621,2194,5085,TRUE,FALSE,FALSE,12,human,train
u17838453,39817,29167,10056,44,5085,TRUE,FALSE,FALSE,20,bot,train
u178118507,95530,17803,67469,37,4467,TRUE,FALSE,FALSE,12,bot,train
u178045174,970786,1940,115423,1427,4467,TRUE,FALSE,FALSE,11,bot,train
u177941755,296547,203,40198,450,4467,TRUE,FALSE,TRUE,20,human,train
u1775731,1399168,203,36094,10575,5708,TRUE,FALSE,TRUE,8,bot,train
u177194756,931011,168,15748,1630,4469,TRUE,FALSE,TRUE,20,bot,train
u17710740,1936343,376,505905,3649,5090,TRUE,FALSE,TRUE,3,bot,train
u17679977,113916,744,37950,2363,5091,TRUE,FALSE,TRUE,9,human,train
u176769813,1003,876,102272,111,4470,TRUE,FALSE,FALSE,20,bot,train
u1764639194,2552,1165,27461,2,3346,TRUE,FALSE,FALSE,6,human,train
u175524309,87246,50277,650,146,4474,TRUE,FALSE,FALSE,1,human,train
u17469289,1414849,11883,207682,18237,5100,TRUE,FALSE,TRUE,13,bot,train
u17454769,1202159,360,16298,16999,5100,TRUE,FALSE,TRUE,10,bot,train
u174243123,1124459,379,34537,2159,4477,TRUE,FALSE,TRUE,17,human,train
u174214130,1340,1483,148048,57,4477,TRUE,FALSE,FALSE,3,bot,train
u17343387,99116,1112,32809,2540,5106,TRUE,FALSE,FALSE,15,human,train
u172729719,1010400,255,24330,1715,4481,TRUE,FALSE,TRUE,10,bot,train
u172542995,1101406,770,3348,3854,4482,TRUE,FALSE,TRUE,15,human,train
u1723491799,4429,289,99621,43,3351,TRUE,FALSE,FALSE,17,bot,train
u1723234506,1103,891,7550,2,3351,TRUE,FALSE,FALSE,5,human,train
u17229503,91639,696,15093,1420,5111,TRUE,FALSE,FALSE,20,human,train
u1721742157,57188,8365,7915,10,3351,TRUE,FALSE,FALSE,18,human,train
u17193794,1072907,2604,38228,5998,5113,TRUE,FALSE,TRUE,2,bot,train
u17187236,205295,12018,342693,1693,5113,TRUE,FALSE,TRUE,7,bot,train
u171337448,1782424,739114,95702,4816,4484,TRUE,FALSE,TRUE,11,bot,train
u17128975,260625,33,297591,832,5115,TRUE,FALSE,TRUE,13,bot,train
u1710779965,104031,30,14019,165,3355,TRUE,FALSE,FALSE,12,bot,train
u170965705,1378645,0,90024,2862,4485,TRUE,FALSE,TRUE,19,bot,train
u1708812864,955,978,30589,0,3355,TRUE,FALSE,FALSE,7,human,train
u17076218,1214678,12026,58276,7904,5119,TRUE,FALSE,TRUE,13,human,train
u170568448,1032,635,275694,22,4486,TRUE,FALSE,FALSE,8,bot,train
u17028456,1049963,5167,135709,4351,5121,TRUE,FALSE,TRUE,18,bot,train
u1701373465,133300,154746,164188,108,3358,TRUE,FALSE,FALSE,18,bot,train
u1697531264,202131,218,12281,95,3360,TRUE,FALSE,FALSE,24,human,train
u169696352,164129,148010,747069,391,4489,TRUE,FALSE,FALSE,16,bot,train
u16794201,1292,1089,33566,34,5134,TRUE,FALSE,FALSE,14,human,train
u1678786722,187639,165251,108193,461,3367,TRUE,FALSE,FALSE,37,human,train
u1678548306,113022,104888,126881,136,3367,TRUE,FALSE,FALSE,13,bot,train
u16736535,1962040,81,59684,5491,5135,TRUE,FALSE,TRUE,8,bot,train
u167118683,1014,632,98659,16,4496,TRUE,FALSE,FALSE,15,human,train
u16667447,101945,205,22212,933,5140,TRUE,FALSE,TRUE,5,bot,train
u166092949,1139795,68,89375,584,4498,TRUE,FALSE,TRUE,3,bot,train
u166026159,1011749,542,43099,1139,4498,TRUE,FALSE,TRUE,14,human,train
u16557431,160142,73419,570857,857,5147,TRUE,FALSE,TRUE,16,bot,train
u16542230,119599,519,152074,681,5148,TRUE,FALSE,TRUE,11,bot,train
u1653727326,54444,12740,20328,20,3377,TRUE,FALSE,FALSE,12,human,train
